index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,send_req_rtt,accept_req_rtt
4237,312018152,312018153,312018155,2147483647,2147483647,312018158,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1835465492,1835465492,-1835465489,0,0,0,0,0,0,1835465495,1835465495
4238,312018152,312018155,312018158,2147483647,2147483647,312018164,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,3,1835465489,1835465489,-1835465483,0,0,0,0,0,0,1835465495,1835465495
4239,312018457,312018458,312018460,2147483647,2147483647,312018462,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1835465187,1835465187,-1835465185,0,0,0,0,0,0,1835465190,1835465190
4240,312018721,312018722,312018724,2147483647,2147483647,312018730,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1835464923,1835464923,-1835464917,0,0,0,0,0,0,1835464926,1835464926
4241,312018722,312018723,312018727,2147483647,2147483647,312018735,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,4,1835464920,1835464920,-1835464912,0,0,0,0,0,0,1835464925,1835464925
4242,312018774,312018775,312018777,2147483647,2147483647,312018779,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1835464870,1835464870,-1835464868,0,0,0,0,0,0,1835464873,1835464873
4243,324530883,324530884,324530886,2147483647,2147483647,324530899,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822952761,1822952761,-1822952748,0,0,0,0,0,0,1822952764,1822952764
4244,324530949,324530950,324530952,2147483647,2147483647,324530954,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822952695,1822952695,-1822952693,0,0,0,0,0,0,1822952698,1822952698
4245,324531031,324531032,324531033,2147483647,2147483647,324531036,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1822952614,1822952614,-1822952611,0,0,0,0,0,0,1822952616,1822952616
4246,324531679,324531679,324531681,2147483647,2147483647,324531684,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822951966,1822951966,-1822951963,0,0,0,0,0,0,1822951968,1822951968
4247,324531764,324531765,324531767,2147483647,2147483647,324531770,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822951880,1822951880,-1822951877,0,0,0,0,0,0,1822951883,1822951883
4248,324531764,324531766,324531770,2147483647,2147483647,324531776,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,4,1822951877,1822951877,-1822951871,0,0,0,0,0,0,1822951883,1822951883
4249,324532323,324532324,324532326,2147483647,2147483647,324532328,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822951321,1822951321,-1822951319,0,0,0,0,0,0,1822951324,1822951324
4250,324532400,324532400,324532402,2147483647,2147483647,324532404,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822951245,1822951245,-1822951243,0,0,0,0,0,0,1822951247,1822951247
4251,324532482,324532483,324532485,2147483647,2147483647,324532487,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822951162,1822951162,-1822951160,0,0,0,0,0,0,1822951165,1822951165
4252,324532567,324532568,324532570,2147483647,2147483647,324532572,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822951077,1822951077,-1822951075,0,0,0,0,0,0,1822951080,1822951080
4253,324532567,324532569,324532573,2147483647,2147483647,324532579,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,4,1822951074,1822951074,-1822951068,0,0,0,0,0,0,1822951080,1822951080
4254,324532642,324532643,324532644,2147483647,2147483647,324532647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1822951003,1822951003,-1822951000,0,0,0,0,0,0,1822951005,1822951005
4255,324532728,324532729,324532731,2147483647,2147483647,324532734,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822950916,1822950916,-1822950913,0,0,0,0,0,0,1822950919,1822950919
4256,324532729,324532730,324532734,2147483647,2147483647,324532740,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,4,1822950913,1822950913,-1822950907,0,0,0,0,0,0,1822950918,1822950918
4257,324532797,324532798,324532800,2147483647,2147483647,324532802,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822950847,1822950847,-1822950845,0,0,0,0,0,0,1822950850,1822950850
4258,324532879,324532879,324532881,2147483647,2147483647,324532883,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822950766,1822950766,-1822950764,0,0,0,0,0,0,1822950768,1822950768
4259,324532968,324532969,324532971,2147483647,2147483647,324532976,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822950676,1822950676,-1822950671,0,0,0,0,0,0,1822950679,1822950679
4260,324532968,324532970,324532974,2147483647,2147483647,324532982,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,4,1822950673,1822950673,-1822950665,0,0,0,0,0,0,1822950679,1822950679
4261,324533041,324533041,324533043,2147483647,2147483647,324533045,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822950604,1822950604,-1822950602,0,0,0,0,0,0,1822950606,1822950606
4262,324533120,324533121,324533123,2147483647,2147483647,324533125,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822950524,1822950524,-1822950522,0,0,0,0,0,0,1822950527,1822950527
4263,324533210,324533211,324533213,2147483647,2147483647,324533218,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822950434,1822950434,-1822950429,0,0,0,0,0,0,1822950437,1822950437
4264,324533210,324533212,324533215,2147483647,2147483647,324533225,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,3,1822950432,1822950432,-1822950422,0,0,0,0,0,0,1822950437,1822950437
4265,324533282,324533283,324533285,2147483647,2147483647,324533287,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822950362,1822950362,-1822950360,0,0,0,0,0,0,1822950365,1822950365
4266,324533362,324533362,324533364,2147483647,2147483647,324533369,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822950283,1822950283,-1822950278,0,0,0,0,0,0,1822950285,1822950285
4267,324533547,324533548,324533550,324533556,324533573,324533575,324533568,324536101,0,324536105,324536111,324536115,1,2,6,23,2,-5,2533,-324536101,324536105,6,4,21,2568
4268,324533547,324533549,324533576,2147483647,2147483647,324533593,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,27,1822950071,1822950071,-1822950054,0,0,0,0,0,0,1822950100,1822950100
4269,324533547,324533550,324533584,2147483647,2147483647,324533593,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,34,1822950063,1822950063,-1822950054,0,0,0,0,0,0,1822950100,1822950100
4270,324533603,324533604,324533606,2147483647,2147483647,324533608,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822950041,1822950041,-1822950039,0,0,0,0,0,0,1822950044,1822950044
4271,324533683,324533684,324533685,2147483647,2147483647,324533688,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1822949962,1822949962,-1822949959,0,0,0,0,0,0,1822949964,1822949964
4272,324533774,324533775,324533776,2147483647,2147483647,324533779,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1822949871,1822949871,-1822949868,0,0,0,0,0,0,1822949873,1822949873
4273,324533848,324533848,324533850,2147483647,2147483647,324533852,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822949797,1822949797,-1822949795,0,0,0,0,0,0,1822949799,1822949799
4274,324534011,324534011,324534013,2147483647,2147483647,324534016,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822949634,1822949634,-1822949631,0,0,0,0,0,0,1822949636,1822949636
4275,324534087,324534088,324534090,2147483647,2147483647,324534092,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822949557,1822949557,-1822949555,0,0,0,0,0,0,1822949560,1822949560
4276,324534259,324534260,324534261,2147483647,2147483647,324534264,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1822949386,1822949386,-1822949383,0,0,0,0,0,0,1822949388,1822949388
4277,324534335,324534337,324534338,2147483647,2147483647,324534345,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,1,1822949309,1822949309,-1822949302,0,0,0,0,0,0,1822949312,1822949312
4278,324534335,324534338,324534341,2147483647,2147483647,324534354,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,3,1822949306,1822949306,-1822949293,0,0,0,0,0,0,1822949312,1822949312
4279,324534335,324534338,324534344,2147483647,2147483647,324534354,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,6,1822949303,1822949303,-1822949293,0,0,0,0,0,0,1822949312,1822949312
4280,324534335,324534339,324534347,2147483647,2147483647,324534354,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,8,1822949300,1822949300,-1822949293,0,0,0,0,0,0,1822949312,1822949312
4281,324534336,324534339,324534349,2147483647,2147483647,324534355,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,10,1822949298,1822949298,-1822949292,0,0,0,0,0,0,1822949311,1822949311
4282,324534348,324534349,324534352,2147483647,2147483647,324534364,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,3,1822949295,1822949295,-1822949283,0,0,0,0,0,0,1822949299,1822949299
4283,324534408,324534408,324534410,2147483647,2147483647,324534413,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822949237,1822949237,-1822949234,0,0,0,0,0,0,1822949239,1822949239
4284,324534495,324534496,324534498,2147483647,2147483647,324534501,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822949149,1822949149,-1822949146,0,0,0,0,0,0,1822949152,1822949152
4285,324534495,324534497,324534501,2147483647,2147483647,324534507,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,4,1822949146,1822949146,-1822949140,0,0,0,0,0,0,1822949152,1822949152
4286,324534567,324534568,324534570,2147483647,2147483647,324534572,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822949077,1822949077,-1822949075,0,0,0,0,0,0,1822949080,1822949080
4287,324534649,324534650,324534651,2147483647,2147483647,324534654,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1822948996,1822948996,-1822948993,0,0,0,0,0,0,1822948998,1822948998
4288,324534737,324534738,324534739,2147483647,2147483647,324534745,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1822948908,1822948908,-1822948902,0,0,0,0,0,0,1822948910,1822948910
4289,324534737,324534739,324534742,2147483647,2147483647,324534751,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,3,1822948905,1822948905,-1822948896,0,0,0,0,0,0,1822948910,1822948910
4290,324534810,324534811,324534813,2147483647,2147483647,324534815,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822948834,1822948834,-1822948832,0,0,0,0,0,0,1822948837,1822948837
4291,324534889,324534890,324534892,2147483647,2147483647,324534894,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822948755,1822948755,-1822948753,0,0,0,0,0,0,1822948758,1822948758
4292,324558065,324558065,324558067,2147483647,2147483647,324558070,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822925580,1822925580,-1822925577,0,0,0,0,0,0,1822925582,1822925582
4293,324558065,324558067,324558072,2147483647,2147483647,324558077,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,5,1822925575,1822925575,-1822925570,0,0,0,0,0,0,1822925582,1822925582
4294,324559543,324559543,324559545,2147483647,2147483647,324559548,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2,1822924102,1822924102,-1822924099,0,0,0,0,0,0,1822924104,1822924104
4295,324559543,324559545,324559548,2147483647,2147483647,324559554,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,3,1822924099,1822924099,-1822924093,0,0,0,0,0,0,1822924104,1822924104
4296,324559660,324559661,324559663,2147483647,2147483647,324559665,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1822923984,1822923984,-1822923982,0,0,0,0,0,0,1822923987,1822923987
4297,324559660,324559662,324559666,2147483647,2147483647,324559672,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,4,1822923981,1822923981,-1822923975,0,0,0,0,0,0,1822923987,1822923987
4298,332100392,332100393,332100395,2147483647,2147483647,332100406,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815383252,1815383252,-1815383241,0,0,0,0,0,0,1815383255,1815383255
4299,332101283,332101284,332101286,2147483647,2147483647,332101289,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815382361,1815382361,-1815382358,0,0,0,0,0,0,1815382364,1815382364
4300,332101283,332101286,332101290,2147483647,2147483647,332101296,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,4,1815382357,1815382357,-1815382351,0,0,0,0,0,0,1815382364,1815382364
4301,332101342,332101343,332101345,2147483647,2147483647,332101347,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815382302,1815382302,-1815382300,0,0,0,0,0,0,1815382305,1815382305
4302,332101917,332101918,332101920,2147483647,2147483647,332101923,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815381727,1815381727,-1815381724,0,0,0,0,0,0,1815381730,1815381730
4303,332101917,332101919,332101923,2147483647,2147483647,332101929,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,4,1815381724,1815381724,-1815381718,0,0,0,0,0,0,1815381730,1815381730
4304,332101984,332101985,332101986,2147483647,2147483647,332101989,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1815381661,1815381661,-1815381658,0,0,0,0,0,0,1815381663,1815381663
4305,332102561,332102562,332102564,2147483647,2147483647,332102567,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815381083,1815381083,-1815381080,0,0,0,0,0,0,1815381086,1815381086
4306,332102561,332102563,332102567,2147483647,2147483647,332102573,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,4,1815381080,1815381080,-1815381074,0,0,0,0,0,0,1815381086,1815381086
4307,332102628,332102629,332102631,2147483647,2147483647,332102633,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815381016,1815381016,-1815381014,0,0,0,0,0,0,1815381019,1815381019
4308,332102712,332102713,332102715,2147483647,2147483647,332102718,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815380932,1815380932,-1815380929,0,0,0,0,0,0,1815380935,1815380935
4309,332102798,332102799,332102801,2147483647,2147483647,332102807,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815380846,1815380846,-1815380840,0,0,0,0,0,0,1815380849,1815380849
4310,332102798,332102801,332102804,2147483647,2147483647,332102813,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,3,3,1815380843,1815380843,-1815380834,0,0,0,0,0,0,1815380849,1815380849
4311,332102870,332102871,332102873,2147483647,2147483647,332102875,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815380774,1815380774,-1815380772,0,0,0,0,0,0,1815380777,1815380777
4312,332102949,332102950,332102952,2147483647,2147483647,332102955,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815380695,1815380695,-1815380692,0,0,0,0,0,0,1815380698,1815380698
4313,332103039,332103040,332103041,2147483647,2147483647,332103044,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,1,1815380606,1815380606,-1815380603,0,0,0,0,0,0,1815380608,1815380608
4314,332103039,332103041,332103044,2147483647,2147483647,332103050,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2,3,1815380603,1815380603,-1815380597,0,0,0,0,0,0,1815380608,1815380608
4315,332103111,332103112,332103114,2147483647,2147483647,332103116,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815380533,1815380533,-1815380531,0,0,0,0,0,0,1815380536,1815380536
4316,332103199,332103200,332103202,2147483647,2147483647,332103205,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815380445,1815380445,-1815380442,0,0,0,0,0,0,1815380448,1815380448
4317,332103200,332103201,332103205,2147483647,2147483647,332103211,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,4,1815380442,1815380442,-1815380436,0,0,0,0,0,0,1815380447,1815380447
4318,332103271,332103272,332103274,2147483647,2147483647,332103276,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815380373,1815380373,-1815380371,0,0,0,0,0,0,1815380376,1815380376
4319,332103350,332103351,332103353,2147483647,2147483647,332103355,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2,1815380294,1815380294,-1815380292,0,0,0,0,0,0,1815380297,1815380297
